Date,Temp,Dew Point,Relative Humidity,Wind Direction ,Windspeed,Pressure at the Station
7/20/2019 7:00,15.3,12.6,84,21,8,97.06
7/20/2019 8:00,17.7,13.3,75,18,5,97.06
7/20/2019 9:00,20.3,14,67,18,5,97.06
7/20/2019 10:00,22.6,13,55,0,1,97.05
7/20/2019 11:00,24.2,13.8,52,21,4,97.02
7/20/2019 12:00,25.2,12.1,44,19,5,96.99
7/20/2019 13:00,26.1,12,42,21,7,96.96
7/20/2019 14:00,27.2,10.4,35,22,4,96.93
7/20/2019 15:00,27.4,9.6,33,22,5,96.89
7/20/2019 16:00,27.6,9.4,32,21,8,96.87
7/20/2019 17:00,27.8,9.8,32,23,3,96.83
7/20/2019 18:00,27.3,11,36,14,2,96.8
7/20/2019 19:00,26.2,11.7,40,15,4,96.8
7/20/2019 20:00,24.7,12.7,47,20,6,96.82
7/20/2019 21:00,22,13.7,59,17,2,96.84
7/20/2019 22:00,19.4,15,76,24,2,96.87
7/20/2019 23:00,18,13.7,76,19,1,96.88
7/21/2019 0:00,19.1,12.9,68,19,8,96.9
7/21/2019 1:00,16.5,12.5,77,12,1,96.93
7/21/2019 2:00,15.3,12.2,82,30,2,96.95
7/21/2019 3:00,13.8,12,89,3,2,96.98
7/21/2019 4:00,13.2,11.2,88,,0,97.01
7/21/2019 5:00,13.8,12.4,92,16,1,97.02
7/21/2019 6:00,15.3,10.9,75,17,2,97.03
7/21/2019 7:00,16.7,12.5,76,19,3,97.04
7/21/2019 8:00,19.1,13.5,70,17,2,97.06
7/21/2019 9:00,20.5,13.4,64,18,7,97.05
7/21/2019 10:00,22.7,14.2,59,20,5,97.03
7/21/2019 11:00,25.2,13.2,47,33,4,97.01
7/21/2019 12:00,25.4,13.4,47,17,4,97
7/21/2019 13:00,26.3,13.4,45,18,7,96.98
7/21/2019 14:00,27.2,12.1,39,9,7,96.94
7/21/2019 15:00,27.5,12.1,38,20,2,96.91
7/21/2019 16:00,27.4,11.6,37,18,7,96.87
7/21/2019 17:00,27.2,10.2,34,32,2,96.86
7/21/2019 18:00,23.4,13.1,53,28,20,96.93
7/21/2019 19:00,21.2,12.2,56,27,18,97.03
7/21/2019 20:00,19.1,13.2,69,31,17,96.97
7/21/2019 21:00,16.9,13.8,82,20,3,97.04
7/21/2019 22:00,16,14.2,89,20,20,97.2
7/21/2019 23:00,15.6,14.6,94,20,6,97.17
7/22/2019 0:00,14.6,13.8,95,3,3,97.13
7/22/2019 1:00,14.2,13.7,97,20,3,97.11
7/22/2019 2:00,13.6,13.3,98,15,2,97.16
7/22/2019 3:00,13,12.7,98,29,3,97.19
7/22/2019 4:00,12.4,12,98,27,2,97.21
7/22/2019 5:00,12.3,12,98,20,4,97.23
7/22/2019 6:00,12.5,12.4,99,20,6,97.23
7/22/2019 7:00,13.4,13.2,99,17,3,97.25
7/22/2019 8:00,15.5,13.8,90,13,2,97.24
7/22/2019 9:00,18.7,14.7,77,17,3,97.24
7/22/2019 10:00,20,14.2,69,14,5,97.24
7/22/2019 11:00,22.3,13.5,58,16,4,97.24
7/22/2019 12:00,23.8,12.2,48,17,6,97.25
7/22/2019 13:00,24.3,12.7,49,21,7,97.24
7/22/2019 14:00,24.8,11.5,43,23,6,97.23
7/22/2019 15:00,25.5,11,40,23,5,97.18
7/22/2019 16:00,25.8,11.3,40,22,5,97.14
7/22/2019 17:00,26.2,10.2,37,19,4,97.1
7/22/2019 18:00,25.9,10.5,38,6,2,97.07
7/22/2019 19:00,25.1,12.3,45,36,3,97.07
7/22/2019 20:00,23.2,11.9,49,2,3,97.09
7/22/2019 21:00,21,12.2,57,34,2,97.11
7/22/2019 22:00,19.8,12.8,64,35,5,97.08
7/22/2019 23:00,18.3,13.2,72,10,2,97.12
7/23/2019 0:00,17.1,13.3,78,1,3,97.13
7/23/2019 1:00,16.7,12.4,76,35,3,97.13
7/23/2019 2:00,16.9,12.3,74,2,4,97.13
7/23/2019 3:00,16.2,12.7,80,0,1,97.16
7/23/2019 4:00,15.7,12.9,84,7,3,97.19
7/23/2019 5:00,16,13.5,85,34,1,97.18
7/23/2019 6:00,16.4,13.9,85,20,5,97.19
7/23/2019 7:00,16.4,14,86,25,2,97.19
7/23/2019 8:00,20.5,15,71,1,7,97.14
7/23/2019 9:00,21.3,13.7,62,7,5,97.17
7/23/2019 10:00,23.3,13.5,54,34,1,97.13
7/23/2019 11:00,25.1,13.4,48,5,6,97.08
7/23/2019 12:00,27,14.8,47,6,2,97.03
7/23/2019 13:00,27.3,12.1,39,7,6,96.99
7/23/2019 14:00,28.8,12.2,36,6,3,96.92
7/23/2019 15:00,28.9,10.5,32,11,5,96.8
7/23/2019 16:00,28.3,10.6,33,8,7,96.73
7/23/2019 17:00,27.6,12.1,38,9,2,96.69
7/23/2019 18:00,25.9,16.2,55,8,1,96.67
7/23/2019 19:00,24.4,16.9,63,31,3,96.68
7/23/2019 20:00,17.7,13.2,75,28,30,96.8
7/23/2019 21:00,16.2,14.1,88,6,6,96.77
7/23/2019 22:00,16,14.3,90,8,7,96.92
7/23/2019 23:00,15.7,14.4,92,31,12,96.85
7/24/2019 0:00,15.4,14.2,93,32,9,96.78
7/24/2019 1:00,15.1,13.8,92,1,7,96.85
7/24/2019 2:00,14.5,13.8,95,4,5,96.78
7/24/2019 3:00,14.3,13.7,96,30,6,96.8
7/24/2019 4:00,14.2,13.5,96,19,2,96.73
7/24/2019 5:00,14.4,13.3,93,32,3,96.7
7/24/2019 6:00,14.9,13.7,93,36,2,96.69
7/24/2019 7:00,14.7,13.9,95,19,10,96.79
7/24/2019 8:00,14.5,13.3,93,30,6,96.75
7/24/2019 9:00,14.8,13.7,94,30,5,96.73
7/24/2019 10:00,14.7,14.1,96,,0,96.67
7/24/2019 11:00,14.6,14.2,97,34,5,96.66
7/24/2019 12:00,15,14.3,96,34,8,96.63
7/24/2019 13:00,15.5,14.7,95,33,7,96.62
7/24/2019 14:00,16.1,15.1,94,33,7,96.63
7/24/2019 15:00,16.1,14.8,92,32,7,96.6
7/24/2019 16:00,15.8,14.8,94,32,5,96.6
7/24/2019 17:00,15,13.9,93,32,11,96.61
7/24/2019 18:00,15.1,14,93,31,13,96.55
7/24/2019 19:00,15.1,14.1,94,32,14,96.54
7/24/2019 20:00,14.8,13.7,93,33,12,96.57
7/24/2019 21:00,14.4,13.2,92,33,15,96.56
7/24/2019 22:00,14.4,13.1,92,33,9,96.58
7/24/2019 23:00,14,13.2,95,7,2,96.6
7/25/2019 0:00,13.9,13,94,27,11,96.61
7/25/2019 1:00,13.6,12.8,95,28,11,96.62
7/25/2019 2:00,13.7,12.9,95,28,9,96.62
7/25/2019 3:00,13.6,12.8,95,28,8,96.62
7/25/2019 4:00,13.6,12.9,95,30,6,96.6
7/25/2019 5:00,13.7,12.9,95,29,8,96.61
7/25/2019 6:00,13.9,13,94,29,6,96.62
7/25/2019 7:00,13.9,12.9,93,30,6,96.62
7/25/2019 8:00,14.2,12.7,91,30,7,96.63
7/25/2019 9:00,14.6,13.4,93,26,6,96.65
7/25/2019 10:00,15.4,13.5,89,29,3,96.65
7/25/2019 11:00,16.1,13.4,84,31,4,96.65
7/25/2019 12:00,17.4,13.5,78,30,4,96.63
7/25/2019 13:00,18.8,13.1,69,34,5,96.61
7/25/2019 14:00,19.2,12.8,67,3,3,96.58
7/25/2019 15:00,19.1,13.7,71,13,3,96.56
7/25/2019 16:00,19.6,14,70,14,4,96.52
7/25/2019 17:00,19.4,14,71,18,6,96.47
7/25/2019 18:00,19.3,14.8,76,19,5,96.42
7/25/2019 19:00,18.9,14.1,73,19,5,96.38
7/25/2019 20:00,18.2,15,82,22,7,96.36
7/25/2019 21:00,16.9,14.7,87,19,6,96.35
7/25/2019 22:00,15.8,14.1,89,20,6,96.3
7/25/2019 23:00,15.2,13.4,89,19,6,96.27
7/26/2019 0:00,14.4,12.6,89,20,8,96.26
7/26/2019 1:00,13.1,12,93,19,7,96.24
7/26/2019 2:00,13,11.9,94,20,11,96.24
7/26/2019 3:00,12.8,12,95,20,12,96.25
7/26/2019 4:00,12.4,11.6,95,21,12,96.26
7/26/2019 5:00,12.5,11.5,94,20,9,96.27
7/26/2019 6:00,13.5,11.7,89,16,4,96.29
7/26/2019 7:00,15.9,13,83,15,3,96.32
7/26/2019 8:00,17.5,13,75,17,4,96.34
7/26/2019 9:00,21.7,10.2,48,26,8,96.32
7/26/2019 10:00,23,9.6,43,31,11,96.32
7/26/2019 11:00,23.7,8.5,38,33,11,96.3
7/26/2019 12:00,24.3,9.3,39,34,9,96.3
7/26/2019 13:00,25.3,10.4,39,2,6,96.27
7/26/2019 14:00,24.3,8.8,37,35,2,96.27
7/26/2019 15:00,20.1,11.6,58,23,20,96.32
7/26/2019 16:00,21.4,13.2,59,36,3,96.24
7/26/2019 17:00,22.2,12.8,55,17,5,96.19
7/26/2019 18:00,22.3,12.3,53,16,1,96.16
7/26/2019 19:00,21.4,13.9,62,0,1,96.14
7/26/2019 20:00,19.4,14.1,71,2,3,96.14
7/26/2019 21:00,19.2,13.3,69,4,7,96.18
7/26/2019 22:00,17.9,12.1,69,5,5,96.2
7/26/2019 23:00,17.4,12.3,72,6,5,96.2
7/27/2019 0:00,16.5,13.5,83,30,4,96.29
7/27/2019 1:00,15.7,13.2,85,31,5,96.3
7/27/2019 2:00,15,13.1,89,2,5,96.31
7/27/2019 3:00,14.1,13.1,94,36,7,96.34
7/27/2019 4:00,13.9,13.2,96,30,2,96.37
7/27/2019 5:00,13.6,13,96,33,3,96.4
7/27/2019 6:00,13.7,13.1,96,4,3,96.43
7/27/2019 7:00,14.2,13.5,96,34,3,96.47
7/27/2019 8:00,14.7,13.6,93,36,3,96.53
7/27/2019 9:00,15.5,13.6,88,33,3,96.54
7/27/2019 10:00,16.9,13.5,80,32,5,96.56
7/27/2019 11:00,18.1,13.2,73,1,7,96.58
7/27/2019 12:00,19.2,14,72,1,4,96.59
7/27/2019 13:00,16.8,14.9,88,1,4,96.63
7/27/2019 14:00,17.4,15.1,86,26,7,96.67
7/27/2019 15:00,17.2,14.8,86,32,4,96.74
7/27/2019 16:00,17.7,14.8,83,16,5,96.74
7/27/2019 17:00,17.4,15.2,87,6,5,96.78
7/27/2019 18:00,17.9,14.3,80,4,7,96.8
7/27/2019 19:00,17.1,14.5,85,6,3,96.84
7/27/2019 20:00,16,14.6,91,17,4,96.85
7/27/2019 21:00,15.1,14.3,95,14,1,96.86
7/27/2019 22:00,13.9,13.3,96,16,3,96.88
7/27/2019 23:00,13.8,13.2,97,17,2,96.9
7/28/2019 0:00,13.2,12.9,98,19,8,96.93
7/28/2019 1:00,12.6,12.4,99,20,7,96.96
7/28/2019 2:00,12,11.8,98,18,7,96.96
7/28/2019 3:00,12.1,11.6,97,20,9,96.98
7/28/2019 4:00,11.9,11.6,98,19,7,97
7/28/2019 5:00,11.9,11.5,97,19,7,97.03
7/28/2019 6:00,12.2,11.7,97,19,6,97.02
7/28/2019 7:00,13,12,94,21,8,97.04
7/28/2019 8:00,13.7,12.5,92,20,6,97.06
7/28/2019 9:00,14.2,13,92,21,8,97.07
7/28/2019 10:00,16,13.8,87,17,5,97.06
7/28/2019 11:00,18.6,10,57,23,2,97.03
7/28/2019 12:00,19.7,11.7,60,15,5,96.97
7/28/2019 13:00,19.9,11.9,60,19,7,96.95
7/28/2019 14:00,19.4,9.8,54,18,12,96.88
7/28/2019 15:00,20.7,10.3,51,9,2,96.88
7/28/2019 16:00,20.3,12.1,59,12,5,96.82
7/28/2019 17:00,20.2,9.3,50,17,5,96.79
7/28/2019 18:00,19.5,10.3,55,21,7,96.76
7/28/2019 19:00,19.4,10.6,57,33,4,96.78
7/28/2019 20:00,17.1,12.2,73,0,1,96.78
7/28/2019 21:00,16.4,13,80,19,3,96.79
7/28/2019 22:00,15,10.4,74,27,15,96.87
7/28/2019 23:00,12.8,11.1,89,19,13,96.82
7/29/2019 0:00,12.7,11.3,91,19,3,96.81
7/29/2019 1:00,12.2,11.2,94,2,2,96.78
7/29/2019 2:00,11.9,11.2,96,23,5,96.75
7/29/2019 3:00,11.6,11.1,97,18,7,96.76
7/29/2019 4:00,11.5,10.8,96,20,5,96.74
7/29/2019 5:00,11.6,9.6,88,19,5,96.7
7/29/2019 6:00,11.6,9.7,88,19,7,96.7
7/29/2019 7:00,12.2,9.8,85,20,10,96.7
7/29/2019 8:00,14.3,10.6,79,20,10,96.69
7/29/2019 9:00,16.1,9.2,63,19,9,96.65
7/29/2019 10:00,17.6,8,53,21,14,96.61
7/29/2019 11:00,18.9,6.5,44,20,17,96.58
7/29/2019 12:00,18.5,6.1,44,20,9,96.55
7/29/2019 13:00,16.6,7.3,54,20,11,96.54
7/29/2019 14:00,19.1,5.8,42,19,9,96.48
7/29/2019 15:00,18.7,7.6,48,32,3,96.49
7/29/2019 16:00,17.8,8.4,54,15,4,96.46
7/29/2019 17:00,18.7,7.4,48,12,2,96.46
7/29/2019 18:00,18.9,6.3,44,9,4,96.46
7/29/2019 19:00,18.1,6.6,47,13,3,96.46
7/29/2019 20:00,15.7,7,56,,0,96.46
7/29/2019 21:00,13.8,9.4,75,32,2,96.49
7/29/2019 22:00,14.3,6.6,60,36,10,96.55
7/29/2019 23:00,13,7,67,1,2,96.57
7/30/2019 0:00,12.2,7.7,74,35,2,96.58
7/30/2019 1:00,12.3,8.1,76,20,3,96.57
7/30/2019 2:00,11.4,9.5,88,20,6,96.6
7/30/2019 3:00,12.2,9.1,82,24,5,96.64
7/30/2019 4:00,11.2,8.9,86,27,4,96.67
7/30/2019 5:00,10.8,8.7,87,28,4,96.74
7/30/2019 6:00,11.9,8.7,81,32,1,96.78
7/30/2019 7:00,13.7,8.1,69,36,6,96.8
7/30/2019 8:00,13.7,7.9,68,36,8,96.85
7/30/2019 9:00,14.8,8.2,64,36,7,96.87
7/30/2019 10:00,16.4,8.3,59,1,6,96.87
7/30/2019 11:00,16.3,7,54,34,7,96.87
7/30/2019 12:00,15.9,7.5,58,36,8,96.89
7/30/2019 13:00,18.3,6.8,47,4,7,96.87
7/30/2019 14:00,16.4,7.8,57,36,8,96.88
7/30/2019 15:00,18.1,6.6,47,32,6,96.86
7/30/2019 16:00,19,7.4,47,1,3,96.86
7/30/2019 17:00,17.9,6.5,47,5,6,96.88
7/30/2019 18:00,17.3,7.9,54,3,11,96.9
7/30/2019 19:00,16.8,8.2,57,4,4,96.88
7/30/2019 20:00,15.3,10.3,72,1,2,96.9
7/30/2019 21:00,13.8,10,78,28,1,96.94
7/30/2019 22:00,11.3,9.3,87,0,1,96.98
7/30/2019 23:00,10.1,8.8,92,,0,96.99
7/31/2019 0:00,9.1,8.1,93,12,1,97
7/31/2019 1:00,7.6,6.6,93,34,1,97.02
7/31/2019 2:00,7.4,6.6,94,28,2,97.04
7/31/2019 3:00,7.1,6.3,95,27,2,97.05
7/31/2019 4:00,6.3,5.7,96,0,1,97.06
7/31/2019 5:00,6.7,6.2,97,21,1,97.11
7/31/2019 6:00,6.9,6.7,99,1,2,97.13
7/31/2019 7:00,9,8.6,98,18,2,97.15
7/31/2019 8:00,11.5,9.9,90,,0,97.14
7/31/2019 9:00,12.2,10.3,88,21,4,97.16
7/31/2019 10:00,14.4,10,75,25,8,97.18
7/31/2019 11:00,15.1,9.9,71,23,9,97.19
7/31/2019 12:00,15,11,77,15,3,97.21
7/31/2019 13:00,15.9,10.3,69,36,3,97.18
7/31/2019 14:00,16.6,10.5,67,7,2,97.16
7/31/2019 15:00,18.5,9.1,54,13,3,97.12
7/31/2019 16:00,19.5,7.4,46,11,5,97.07
7/31/2019 17:00,19.2,8.6,50,11,3,97.06
7/31/2019 18:00,18.5,9,54,14,2,97.06
7/31/2019 19:00,17.4,9.2,59,8,4,97.02
7/31/2019 20:00,15.4,10.1,70,,0,97.05
7/31/2019 21:00,13.4,10.4,82,29,2,97.09
7/31/2019 22:00,12.4,10.7,89,0,1,97.08
7/31/2019 23:00,11.3,10.1,93,0,1,97.07
08/01/2019 00:00,9.7,8.8,94,35,3,97.07
08/01/2019 01:00,9,8.2,95,32,1,97.04
08/01/2019 02:00,8.5,8.1,98,0,1,97.08
08/01/2019 03:00,7.4,6.8,96,30,3,97.05
08/01/2019 04:00,8,7.9,99,1,3,97.04
08/01/2019 05:00,8.6,8.5,99,0,1,97.06
08/01/2019 06:00,9.3,9.2,99,19,3,97.05
08/01/2019 07:00,10.4,10.2,99,0,1,97.04
08/01/2019 08:00,11.9,10,88,29,2,97.02
08/01/2019 09:00,13.8,10.8,83,23,2,97.01
08/01/2019 10:00,13.1,11.4,90,23,14,97.04
08/01/2019 11:00,12.3,10.1,87,30,10,97.05
08/01/2019 12:00,12.5,9.4,82,29,5,96.96
08/01/2019 13:00,11.3,10.8,96,33,4,96.95
08/01/2019 14:00,13,10.9,87,30,2,96.93
08/01/2019 15:00,14.1,11.2,82,35,6,96.93
08/01/2019 16:00,14.8,10.5,75,34,4,96.91
08/01/2019 17:00,15,10.8,76,34,4,96.87
08/01/2019 18:00,15.2,11.5,79,11,4,96.83
08/01/2019 19:00,15,10.7,76,27,5,96.84
08/01/2019 20:00,13,11.4,90,23,2,96.85
08/01/2019 21:00,11.6,10.7,95,34,2,96.86
08/01/2019 22:00,10.6,9.8,95,0,1,96.85
08/01/2019 23:00,9.3,8.5,95,28,5,96.85
08/02/2019 00:00,8.9,8.7,99,16,3,96.83
08/02/2019 01:00,8.5,8.4,99,21,5,96.83
08/02/2019 02:00,8.6,8.6,100,19,7,96.79
08/02/2019 03:00,8.3,8.2,100,17,7,96.79
08/02/2019 04:00,8,7.9,100,20,5,96.82
08/02/2019 05:00,7.7,7.6,100,20,6,96.82
08/02/2019 06:00,7.9,7.8,99,20,10,96.84
08/02/2019 07:00,9.1,8,93,20,11,96.84
08/02/2019 08:00,12,9.2,83,19,6,96.82
08/02/2019 09:00,14.6,9.4,71,18,9,96.8
08/02/2019 10:00,17.9,10.2,61,20,7,96.78
08/02/2019 11:00,19,10.5,58,14,4,96.78
08/02/2019 12:00,19.9,10.4,54,18,6,96.77
08/02/2019 13:00,21.8,11.7,53,18,5,96.76
08/02/2019 14:00,22.1,11.1,50,34,3,96.75
08/02/2019 15:00,23.9,10.3,42,5,4,96.74
08/02/2019 16:00,23.8,8.9,39,33,5,96.75
08/02/2019 17:00,23.8,9,39,34,3,96.76
08/02/2019 18:00,23.4,7.6,36,33,3,96.78
08/02/2019 19:00,21.6,9.4,46,32,6,96.84
08/02/2019 20:00,19.5,10.2,55,34,17,96.95
08/02/2019 21:00,17.9,10.6,62,34,8,96.99
08/02/2019 22:00,15.9,10.9,72,,0,97
08/02/2019 23:00,15.3,11.1,76,0,1,97.1
08/03/2019 00:00,14.6,11,79,0,1,97.11
08/03/2019 01:00,13.4,10.4,82,,0,97.14
08/03/2019 02:00,13.3,11,86,29,1,97.16
08/03/2019 03:00,12.4,10.3,87,27,2,97.15
08/03/2019 04:00,11.5,9.8,89,27,3,97.16
08/03/2019 05:00,11.3,10.1,92,19,2,97.17
08/03/2019 06:00,11.9,10,88,19,6,97.17
08/03/2019 07:00,13.6,10.6,82,19,4,97.14
08/03/2019 08:00,15.9,11.4,75,15,3,97.12
08/03/2019 09:00,18.2,11.8,66,16,6,97.08
08/03/2019 10:00,20.4,12.4,60,20,11,97.04
08/03/2019 11:00,23.3,7.5,36,31,16,96.98
08/03/2019 12:00,23.4,6.7,34,32,12,96.95
08/03/2019 13:00,24.4,6.6,32,31,16,96.91
08/03/2019 14:00,24.2,6.9,33,33,17,96.87
08/03/2019 15:00,24.2,7.4,34,32,18,96.85
08/03/2019 16:00,24.3,8.4,36,31,11,96.86
08/03/2019 17:00,23.5,8.6,39,32,14,96.86
08/03/2019 18:00,23.3,10.5,44,28,5,96.82
08/03/2019 19:00,23.1,10.5,45,29,9,96.83
08/03/2019 20:00,20.9,10.8,52,29,9,96.84
08/03/2019 21:00,19.9,11.3,58,28,10,96.83
08/03/2019 22:00,19.5,11.3,59,28,11,96.82
08/03/2019 23:00,17.9,11.5,66,24,7,96.82
08/04/2019 00:00,16.7,11.5,72,22,7,96.83
08/04/2019 01:00,15.5,11.8,79,19,5,96.82
08/04/2019 02:00,15.1,11.8,81,18,5,96.82
08/04/2019 03:00,14.8,11.7,82,19,5,96.82
08/04/2019 04:00,15.2,11.4,78,20,9,96.8
08/04/2019 05:00,14.7,11.5,81,19,6,96.83
08/04/2019 06:00,15.8,11.3,75,20,8,96.84
08/04/2019 07:00,17.4,11.9,70,19,6,96.85
08/04/2019 08:00,20.4,14.1,67,17,4,96.83
08/04/2019 09:00,23.7,15.9,62,17,4,96.82
08/04/2019 10:00,26.8,11.5,39,32,10,96.8
08/04/2019 11:00,28.2,12.8,39,31,10,96.78
08/04/2019 12:00,28.5,11.5,35,31,12,96.77
08/04/2019 13:00,27.5,11.6,37,30,18,96.78
08/04/2019 14:00,26.7,12,40,32,10,96.78
08/04/2019 15:00,27.3,11.5,37,31,12,96.76
08/04/2019 16:00,27.1,12.7,41,28,8,96.74
08/04/2019 17:00,27.2,14.1,45,26,6,96.69
08/04/2019 18:00,28,12.3,38,29,8,96.66
08/04/2019 19:00,27.4,12.5,40,28,9,96.65
08/04/2019 20:00,24.2,12.7,49,28,8,96.63
08/04/2019 21:00,22.5,13.6,57,27,9,96.66
08/04/2019 22:00,22.9,12.8,53,27,10,96.66
08/04/2019 23:00,22.3,12.1,53,29,12,96.73
08/05/2019 00:00,20.8,13.5,63,34,2,96.78
08/05/2019 01:00,19.9,14.2,70,33,6,96.83
08/05/2019 02:00,17.6,14,80,1,11,96.89
08/05/2019 03:00,16.6,13.3,81,36,7,96.92
08/05/2019 04:00,15.7,12.9,84,36,8,96.96
08/05/2019 05:00,15.5,12.7,84,33,2,96.99
08/05/2019 06:00,16.6,13,79,36,3,97.01
08/05/2019 07:00,17.4,12.4,73,36,9,97.06
08/05/2019 08:00,18.3,12.7,70,1,8,97.09
08/05/2019 09:00,18.3,13.1,72,36,8,97.15
08/05/2019 10:00,17.9,12.7,72,36,14,97.23
08/05/2019 11:00,17.1,12,72,2,10,97.33
08/05/2019 12:00,15.7,12.3,81,36,10,97.41
08/05/2019 13:00,16.6,11.8,73,3,7,97.43
08/05/2019 14:00,15.9,11.1,73,3,10,97.47
08/05/2019 15:00,16.8,10.6,67,4,9,97.47
08/05/2019 16:00,17,10.3,65,36,4,97.48
08/05/2019 17:00,16.9,10.4,65,3,7,97.52
08/05/2019 18:00,16.5,10.8,69,3,7,97.53
08/05/2019 19:00,15.7,10.5,71,1,3,97.56
08/05/2019 20:00,14.9,10.6,75,35,3,97.58
08/05/2019 21:00,13.6,10.7,83,28,2,97.59
08/05/2019 22:00,12.6,10.5,87,2,5,97.65
08/05/2019 23:00,11.9,9.8,87,34,3,97.67
08/06/2019 00:00,11.4,9.9,91,3,5,97.66
08/06/2019 01:00,10.8,9.3,91,35,3,97.63
08/06/2019 02:00,10.7,9.3,91,1,3,97.65
08/06/2019 03:00,10.6,9.1,91,5,4,97.67
08/06/2019 04:00,10.4,8.7,89,32,2,97.68
08/06/2019 05:00,11,7,76,17,2,97.69
08/06/2019 06:00,11.5,7.2,75,19,5,97.68
08/06/2019 07:00,12.1,7.2,72,19,4,97.69
08/06/2019 08:00,12.7,6.7,67,18,6,97.67
08/06/2019 09:00,14.9,4.3,49,18,12,97.62
08/06/2019 10:00,15.4,4,47,18,13,97.6
08/06/2019 11:00,16.4,5,47,18,13,97.54
08/06/2019 12:00,17.7,6.3,47,18,10,97.46
08/06/2019 13:00,18.3,7.4,49,14,8,97.36
08/06/2019 14:00,18.8,8.3,50,15,10,97.3
08/06/2019 15:00,20,9.5,51,15,7,97.21
08/06/2019 16:00,19.7,9.5,52,14,6,97.12
08/06/2019 17:00,20.6,10.2,51,17,9,97.05
08/06/2019 18:00,20.3,10.8,55,19,10,96.98
08/06/2019 19:00,19.1,11.6,62,18,6,96.94
08/06/2019 20:00,17.7,11.7,68,18,6,96.94
08/06/2019 21:00,16.2,11.4,73,17,6,96.91
08/06/2019 22:00,15.2,11.3,77,16,3,96.89
08/06/2019 23:00,14.7,11.4,81,19,7,96.84
08/07/2019 00:00,13.3,11.1,87,12,2,96.82
08/07/2019 01:00,11.9,10.3,90,10,1,96.79
08/07/2019 02:00,11.2,9.9,92,26,1,96.79
08/07/2019 03:00,11.6,10.4,92,,0,96.78
08/07/2019 04:00,11.7,11,95,16,3,96.77
08/07/2019 05:00,11.3,10.7,96,17,2,96.76
08/07/2019 06:00,12.2,11.3,94,19,4,96.77
08/07/2019 07:00,13.5,11.5,88,18,7,96.75
08/07/2019 08:00,15.8,12.7,82,36,7,96.83
08/07/2019 09:00,15.5,11.9,79,1,15,96.91
08/07/2019 10:00,14.5,10.3,76,36,17,97.04
08/07/2019 11:00,15.6,8.9,64,36,20,97.1
08/07/2019 12:00,15.9,8.9,63,1,11,97.18
08/07/2019 13:00,15.8,8.7,63,35,14,97.25
08/07/2019 14:00,15.7,8.1,60,35,15,97.32
08/07/2019 15:00,15.1,7.8,62,35,14,97.35
08/07/2019 16:00,15,7.5,61,1,12,97.4
08/07/2019 17:00,14,7.4,64,36,13,97.44
08/07/2019 18:00,13.7,6.9,63,1,12,97.49
08/07/2019 19:00,12.3,6.9,69,1,11,97.52
08/07/2019 20:00,11.8,6.8,71,36,7,97.58
08/07/2019 21:00,11.3,7,75,36,7,97.63
08/07/2019 22:00,10.8,7.1,78,35,11,97.64
08/07/2019 23:00,10.4,7,79,35,8,97.65
08/08/2019 00:00,10.4,6.9,79,35,8,97.63
08/08/2019 01:00,10.1,7,81,35,8,97.6
08/08/2019 02:00,9.9,7.1,83,35,7,97.59
08/08/2019 03:00,9.6,7.1,85,36,8,97.58
08/08/2019 04:00,8.8,7.8,94,36,9,97.56
08/08/2019 05:00,8.5,7.9,96,36,9,97.53
08/08/2019 06:00,8.4,8,97,36,7,97.54
08/08/2019 07:00,8.5,8,97,36,9,97.56
08/08/2019 08:00,8.5,8.1,97,36,8,97.56
08/08/2019 09:00,9.2,8.6,96,36,9,97.57
08/08/2019 10:00,9.4,8.7,95,1,9,97.59
08/08/2019 11:00,9.6,8.9,95,36,9,97.61
08/08/2019 12:00,10,9.2,94,1,9,97.61
08/08/2019 13:00,10,8.8,93,1,9,97.64
08/08/2019 14:00,10.2,8.9,92,1,11,97.65
08/08/2019 15:00,9.9,8.6,92,36,10,97.67
08/08/2019 16:00,9.7,8.7,94,36,10,97.7
08/08/2019 17:00,9.2,8.5,95,36,12,97.72
08/08/2019 18:00,8.6,7.8,95,36,12,97.78
08/08/2019 19:00,8.3,7.6,95,35,10,97.83
08/08/2019 20:00,8,7.1,94,34,8,97.87
08/08/2019 21:00,7.9,7.2,95,33,4,97.89
08/08/2019 22:00,7.9,7.2,95,33,4,97.91
08/08/2019 23:00,7.7,6.9,95,32,4,97.92
08/09/2019 00:00,7.1,6.4,95,29,3,97.93
08/09/2019 01:00,7.2,6.4,95,27,4,97.93
08/09/2019 02:00,7.2,6.4,95,24,3,97.93
08/09/2019 03:00,7,6.7,98,20,3,97.92
08/09/2019 04:00,7,6.5,97,18,1,97.94
08/09/2019 05:00,6.9,6.6,98,19,3,97.94
08/09/2019 06:00,7.4,6.7,96,22,2,97.93
08/09/2019 07:00,8.3,7.2,93,24,2,97.92
08/09/2019 08:00,8.8,7.2,90,17,2,97.92
08/09/2019 09:00,9.6,6.9,83,20,3,97.88
08/09/2019 10:00,10.7,7.4,80,20,4,97.86
08/09/2019 11:00,12.4,3.5,55,25,6,97.84
08/09/2019 12:00,13.5,4,52,23,8,97.8
08/09/2019 13:00,14.4,4.8,52,19,7,97.75
08/09/2019 14:00,14.6,4.2,50,22,5,97.69
